tag,count,Price,Percent_change_1h,Market_cap_usd,Time
#ethereum,11,592.4400024414062,-0.30000001192092896,59168272384.0,01:57
#ripple,3,0.6625990271568298,-0.7599999904632568,26001395712.0,01:57
#eos,2,13.555000305175781,-0.949999988079071,12147306496.0,01:57
#litecoin,2,119.75299835205078,0.14000000059604645,6806173696.0,01:57
#bitcoin,21,7499.47998046875,-0.30000001192092896,128056147968.0,01:58
#ethereum,18,592.4400024414062,-0.30000001192092896,59168272384.0,01:58
#tron,9,0.05920629948377609,-0.49000000953674316,3892702464.0,01:58
#eos,1,13.555000305175781,-0.949999988079071,12147306496.0,01:58
#litecoin,1,119.75299835205078,0.14000000059604645,6806173696.0,01:58
#bitcoin,32,7499.47998046875,-0.30000001192092896,128056147968.0,01:59
#ethereum,12,592.4400024414062,-0.30000001192092896,59168272384.0,01:59
#tron,3,0.05920629948377609,-0.49000000953674316,3892702464.0,01:59
#bitcoin,71,7514.47021484375,-0.07999999821186066,128312205312.0,02:01
#ethereum,24,592.9849853515625,-0.18000000715255737,59222872064.0,02:01
#litecoin,11,119.90299987792969,0.3199999928474426,6814722560.0,02:01
#tron,9,0.059178899973630905,-0.46000000834465027,3890900992.0,02:01
#ripple,8,0.661424994468689,-0.7900000214576721,25955325952.0,02:01
#eos,5,13.54640007019043,-1.0199999809265137,12139599872.0,02:01
#cardano,2,0.2140119969844818,-0.4300000071525574,5548704256.0,02:01
#stellar,2,0.29215800762176514,-0.2800000011920929,5428233216.0,02:01
#iota,1,1.721250057220459,-0.38999998569488525,4784266752.0,02:01
#bitcoin,78,7514.47021484375,-0.07999999821186066,128312205312.0,02:02
#ethereum,31,592.9849853515625,-0.18000000715255737,59222872064.0,02:02
#tron,12,0.059178899973630905,-0.46000000834465027,3890900992.0,02:02
#ripple,11,0.661424994468689,-0.7900000214576721,25955325952.0,02:02
#litecoin,10,119.90299987792969,0.3199999928474426,6814722560.0,02:02
#eos,5,13.54640007019043,-1.0199999809265137,12139599872.0,02:02
#cardano,2,0.2140119969844818,-0.4300000071525574,5548704256.0,02:02
#stellar,2,0.29215800762176514,-0.2800000011920929,5428233216.0,02:02
#iota,2,1.721250057220459,-0.38999998569488525,4784266752.0,02:02
#bitcoin,27,7514.47021484375,-0.07999999821186066,128312205312.0,02:03
#ethereum,20,592.9849853515625,-0.18000000715255737,59222872064.0,02:03
#tron,11,0.059178899973630905,-0.46000000834465027,3890900992.0,02:03
#ripple,6,0.661424994468689,-0.7900000214576721,25955325952.0,02:03
#eos,4,13.54640007019043,-1.0199999809265137,12139599872.0,02:03
#litecoin,2,119.90299987792969,0.3199999928474426,6814722560.0,02:03
#cardano,1,0.2140119969844818,-0.4300000071525574,5548704256.0,02:03
#stellar,1,0.29215800762176514,-0.2800000011920929,5428233216.0,02:03
#iota,1,1.721250057220459,-0.38999998569488525,4784266752.0,02:03
#bitcoin,36,7514.47021484375,-0.07999999821186066,128312205312.0,02:04
#ethereum,23,592.9849853515625,-0.18000000715255737,59222872064.0,02:04
#tron,11,0.059178899973630905,-0.46000000834465027,3890900992.0,02:04
#ripple,4,0.661424994468689,-0.7900000214576721,25955325952.0,02:04
#eos,3,13.54640007019043,-1.0199999809265137,12139599872.0,02:04
#cardano,1,0.2140119969844818,-0.4300000071525574,5548704256.0,02:04
#litecoin,1,119.90299987792969,0.3199999928474426,6814722560.0,02:04
#stellar,1,0.29215800762176514,-0.2800000011920929,5428233216.0,02:04
#bitcoin,35,7514.47021484375,-0.07999999821186066,128312205312.0,02:05
#ethereum,23,592.9849853515625,-0.18000000715255737,59222872064.0,02:05
#tron,8,0.059178899973630905,-0.46000000834465027,3890900992.0,02:05
#ripple,4,0.6618980169296265,-0.44999998807907104,25973886976.0,02:05
#eos,1,13.54640007019043,-1.0199999809265137,12139599872.0,02:05
#litecoin,1,119.89600372314453,0.36000001430511475,6814324736.0,02:05
#bitcoin,33,7500.89990234375,-0.23999999463558197,128080494592.0,02:06
#ethereum,18,593.406005859375,-0.029999999329447746,59264921600.0,02:06
#tron,5,0.05921969935297966,-0.27000001072883606,3893583360.0,02:06
#ripple,4,0.6618980169296265,-0.44999998807907104,25973886976.0,02:06
#iota,3,1.7290699481964111,0.23999999463558197,4806002176.0,02:06
#eos,2,13.582200050354004,-0.4099999964237213,12171681792.0,02:06
#litecoin,2,119.89600372314453,0.36000001430511475,6814324736.0,02:06
#cardano,1,0.21424700319766998,-0.23000000417232513,5554797056.0,02:06
#stellar,1,0.29213398694992065,-0.18000000715255737,5427787264.0,02:06
#bitcoin,38,7500.89990234375,-0.23999999463558197,128080494592.0,02:07
#ethereum,12,593.406005859375,-0.029999999329447746,59264921600.0,02:07
#tron,8,0.05921969935297966,-0.27000001072883606,3893583360.0,02:07
#eos,4,13.582200050354004,-0.4099999964237213,12171681792.0,02:07
#iota,4,1.7290699481964111,0.23999999463558197,4806002176.0,02:07
#ripple,3,0.6618980169296265,-0.44999998807907104,25973886976.0,02:07
#cardano,1,0.21424700319766998,-0.23000000417232513,5554797056.0,02:07
#stellar,1,0.29213398694992065,-0.18000000715255737,5427787264.0,02:07
#litecoin,1,119.89600372314453,0.36000001430511475,6814324736.0,02:07
#bitcoin,26,7500.89990234375,-0.23999999463558197,128080494592.0,02:08
#tron,12,0.05921969935297966,-0.27000001072883606,3893583360.0,02:08
#eos,6,13.582200050354004,-0.4099999964237213,12171681792.0,02:08
#ethereum,5,593.406005859375,-0.029999999329447746,59264921600.0,02:08
#ripple,2,0.6618980169296265,-0.44999998807907104,25973886976.0,02:08
#iota,1,1.7290699481964111,0.23999999463558197,4806002176.0,02:08
#litecoin,1,119.89600372314453,0.36000001430511475,6814324736.0,02:08
#bitcoin,23,7500.89990234375,-0.23999999463558197,128080494592.0,02:09
#tron,11,0.05921969935297966,-0.27000001072883606,3893583360.0,02:09
#ethereum,8,593.406005859375,-0.029999999329447746,59264921600.0,02:09
#eos,6,13.582200050354004,-0.4099999964237213,12171681792.0,02:09
#ripple,3,0.6618980169296265,-0.44999998807907104,25973886976.0,02:09
#litecoin,2,119.89600372314453,0.36000001430511475,6814324736.0,02:09
#bitcoin,22,7500.89990234375,-0.23999999463558197,128080494592.0,02:10
#ethereum,9,593.406005859375,-0.029999999329447746,59264921600.0,02:10
#tron,7,0.05921969935297966,-0.27000001072883606,3893583360.0,02:10
#ripple,4,0.6636109948158264,-0.20000000298023224,26041108480.0,02:10
#eos,2,13.582200050354004,-0.4099999964237213,12171681792.0,02:10
#litecoin,2,119.88800048828125,0.3499999940395355,6813870080.0,02:10
#bitcoin,33,7509.509765625,-0.07999999821186066,128227508224.0,02:11
#ethereum,6,594.1170043945312,0.1899999976158142,59335929856.0,02:11
#tron,6,0.0592443011701107,-0.10000000149011612,3895200768.0,02:11
#ripple,4,0.6636109948158264,-0.20000000298023224,26041108480.0,02:11
#litecoin,3,119.88800048828125,0.3499999940395355,6813870080.0,02:11
#eos,1,13.624099731445312,0.019999999552965164,12209229824.0,02:11
#cardano,1,0.2148279994726181,0.12999999523162842,5569860608.0,02:11
#bitcoin,42,7509.509765625,-0.07999999821186066,128227508224.0,02:12
#ethereum,10,594.1170043945312,0.1899999976158142,59335929856.0,02:12
#tron,7,0.0592443011701107,-0.10000000149011612,3895200768.0,02:12
#eos,4,13.624099731445312,0.019999999552965164,12209229824.0,02:12
#ripple,3,0.6636109948158264,-0.20000000298023224,26041108480.0,02:12
#litecoin,3,119.88800048828125,0.3499999940395355,6813870080.0,02:12
#cardano,1,0.2148279994726181,0.12999999523162842,5569860608.0,02:12
#stellar,1,0.29201000928878784,-0.17000000178813934,5425483264.0,02:12
#iota,1,1.7312899827957153,0.5400000214576721,4812172800.0,02:12
#bitcoin,41,7509.509765625,-0.07999999821186066,128227508224.0,02:13
#ethereum,13,594.1170043945312,0.1899999976158142,59335929856.0,02:13
#eos,4,13.624099731445312,0.019999999552965164,12209229824.0,02:13
#tron,4,0.0592443011701107,-0.10000000149011612,3895200768.0,02:13
#litecoin,4,119.88800048828125,0.3499999940395355,6813870080.0,02:13
#ripple,2,0.6636109948158264,-0.20000000298023224,26041108480.0,02:13
#stellar,2,0.29201000928878784,-0.17000000178813934,5425483264.0,02:13
#iota,1,1.7312899827957153,0.5400000214576721,4812172800.0,02:13
#bitcoin,37,7509.509765625,-0.07999999821186066,128227508224.0,02:14
#tron,7,0.0592443011701107,-0.10000000149011612,3895200768.0,02:14
#ethereum,6,594.1170043945312,0.1899999976158142,59335929856.0,02:14
#litecoin,4,119.88800048828125,0.3499999940395355,6813870080.0,02:14
#ripple,1,0.6636109948158264,-0.20000000298023224,26041108480.0,02:14
#stellar,1,0.29201000928878784,-0.17000000178813934,5425483264.0,02:14
#eos,1,13.624099731445312,0.019999999552965164,12209229824.0,02:14
#iota,1,1.7312899827957153,0.5400000214576721,4812172800.0,02:14
#bitcoin,25,7509.509765625,-0.07999999821186066,128227508224.0,02:15
#tron,14,0.0592443011701107,-0.10000000149011612,3895200768.0,02:15
#ethereum,8,594.1170043945312,0.1899999976158142,59335929856.0,02:15
#litecoin,2,119.93800354003906,0.4099999964237213,6816712192.0,02:15
#eos,1,13.631699562072754,0.20000000298023224,12216041472.0,02:15
#iota,1,1.7320599555969238,0.6800000071525574,4814313472.0,02:15
#bitcoin,37,7510.81005859375,-0.07000000029802322,128249708544.0,02:16
#ethereum,13,594.7410278320312,0.38999998569488525,59398250496.0,02:16
#tron,11,0.05952940136194229,0.3799999952316284,3913945600.0,02:16
#ripple,4,0.6645069718360901,0.3100000023841858,26076268544.0,02:16
#litecoin,3,119.93800354003906,0.4099999964237213,6816712192.0,02:16
#eos,2,13.631699562072754,0.20000000298023224,12216041472.0,02:16
#bitcoin,48,7510.81005859375,-0.07000000029802322,128249708544.0,02:18
#tron,17,0.05952940136194229,0.3799999952316284,3913945600.0,02:18
#ethereum,9,594.7410278320312,0.38999998569488525,59398250496.0,02:18
#eos,4,13.631699562072754,0.20000000298023224,12216041472.0,02:18
#ripple,2,0.6645069718360901,0.3100000023841858,26076268544.0,02:18
#iota,1,1.7320599555969238,0.6800000071525574,4814313472.0,02:18
#bitcoin,44,7510.81005859375,-0.07000000029802322,128249708544.0,02:19
#tron,13,0.05952940136194229,0.3799999952316284,3913945600.0,02:19
#ethereum,6,594.7410278320312,0.38999998569488525,59398250496.0,02:19
#ripple,4,0.6645069718360901,0.3100000023841858,26076268544.0,02:19
#eos,2,13.631699562072754,0.20000000298023224,12216041472.0,02:19
#iota,1,1.7320599555969238,0.6800000071525574,4814313472.0,02:19
#litecoin,1,119.93800354003906,0.4099999964237213,6816712192.0,02:19
#bitcoin,47,7510.81005859375,-0.07000000029802322,128249708544.0,02:20
#tron,10,0.05952940136194229,0.3799999952316284,3913945600.0,02:20
#ethereum,4,594.9810180664062,0.49000000953674316,59422371840.0,02:20
#ripple,4,0.6625379920005798,0.18000000715255737,25999001600.0,02:20
#eos,4,13.624699592590332,0.6200000047683716,12209768448.0,02:20
#stellar,1,0.29227501153945923,0.009999999776482582,5430490112.0,02:20
#litecoin,1,119.68499755859375,0.20000000298023224,6802362368.0,02:20
#iota,1,1.7318300008773804,0.8999999761581421,4813673984.0,02:20
#bitcoin,60,7518.490234375,0.10000000149011612,128380846080.0,02:21
#tron,11,0.0595100000500679,0.5099999904632568,3912670208.0,02:21
#ethereum,9,594.9810180664062,0.49000000953674316,59422371840.0,02:21
#eos,5,13.624699592590332,0.6200000047683716,12209768448.0,02:21
#ripple,1,0.6625379920005798,0.18000000715255737,25999001600.0,02:21
#stellar,1,0.29227501153945923,0.009999999776482582,5430490112.0,02:21
#bitcoin,43,7518.490234375,0.10000000149011612,128380846080.0,02:22
#tron,13,0.0595100000500679,0.5099999904632568,3912670208.0,02:22
#ethereum,11,594.9810180664062,0.49000000953674316,59422371840.0,02:22
#ripple,5,0.6625379920005798,0.18000000715255737,25999001600.0,02:22
#eos,1,13.624699592590332,0.6200000047683716,12209768448.0,02:22
#bitcoin,36,7518.490234375,0.10000000149011612,128380846080.0,02:23
#ethereum,15,594.9810180664062,0.49000000953674316,59422371840.0,02:23
#tron,13,0.0595100000500679,0.5099999904632568,3912670208.0,02:23
#ripple,7,0.6625379920005798,0.18000000715255737,25999001600.0,02:23
#eos,1,13.624699592590332,0.6200000047683716,12209768448.0,02:23
#litecoin,1,119.68499755859375,0.20000000298023224,6802362368.0,02:23
#bitcoin,40,7518.490234375,0.10000000149011612,128380846080.0,02:24
#ethereum,13,594.9810180664062,0.49000000953674316,59422371840.0,02:24
#tron,10,0.0595100000500679,0.5099999904632568,3912670208.0,02:24
#ripple,5,0.6625379920005798,0.18000000715255737,25999001600.0,02:24
#eos,2,13.624699592590332,0.6200000047683716,12209768448.0,02:24
#stellar,1,0.29227501153945923,0.009999999776482582,5430490112.0,02:24
#litecoin,1,119.68499755859375,0.20000000298023224,6802362368.0,02:24
#bitcoin,48,7518.490234375,0.10000000149011612,128380846080.0,02:25
#tron,16,0.0595100000500679,0.5099999904632568,3912670208.0,02:25
#ethereum,9,594.5850219726562,0.5199999809265137,59382820864.0,02:25
#litecoin,5,119.70099639892578,0.2199999988079071,6803272192.0,02:25
#ripple,3,0.6625199913978577,0.49000000953674316,25998295040.0,02:25
#eos,3,13.617600440979004,0.7300000190734863,12203405312.0,02:25
#stellar,1,0.29252099990844727,0.11999999731779099,5435060736.0,02:25
#iota,1,1.7326200008392334,1.2100000381469727,4815869952.0,02:25
#bitcoin,42,7516.14013671875,0.1599999964237213,128340721664.0,02:26
#tron,16,0.059513598680496216,0.5600000023841858,3912906752.0,02:26
#ethereum,9,594.5850219726562,0.5199999809265137,59382820864.0,02:26
#litecoin,6,119.70099639892578,0.2199999988079071,6803272192.0,02:26
#ripple,2,0.6625199913978577,0.49000000953674316,25998295040.0,02:26
#eos,2,13.617600440979004,0.7300000190734863,12203405312.0,02:26
#stellar,1,0.29252099990844727,0.11999999731779099,5435060736.0,02:26
#iota,1,1.7326200008392334,1.2100000381469727,4815869952.0,02:26
#bitcoin,29,7516.14013671875,0.1599999964237213,128340721664.0,02:27
#tron,10,0.059513598680496216,0.5600000023841858,3912906752.0,02:27
#ethereum,7,594.5850219726562,0.5199999809265137,59382820864.0,02:27
#litecoin,4,119.70099639892578,0.2199999988079071,6803272192.0,02:27
#ripple,3,0.6625199913978577,0.49000000953674316,25998295040.0,02:27
#eos,1,13.617600440979004,0.7300000190734863,12203405312.0,02:27
#stellar,1,0.29252099990844727,0.11999999731779099,5435060736.0,02:27
#bitcoin,32,7516.14013671875,0.1599999964237213,128340721664.0,02:28
#tron,7,0.059513598680496216,0.5600000023841858,3912906752.0,02:28
#ethereum,6,594.5850219726562,0.5199999809265137,59382820864.0,02:28
#ripple,5,0.6625199913978577,0.49000000953674316,25998295040.0,02:28
#litecoin,4,119.70099639892578,0.2199999988079071,6803272192.0,02:28
#eos,3,13.617600440979004,0.7300000190734863,12203405312.0,02:28
#bitcoin,28,7516.14013671875,0.1599999964237213,128340721664.0,02:29
#eos,5,13.617600440979004,0.7300000190734863,12203405312.0,02:29
#ethereum,3,594.5850219726562,0.5199999809265137,59382820864.0,02:29
#tron,3,0.059513598680496216,0.5600000023841858,3912906752.0,02:29
#ripple,3,0.6625199913978577,0.49000000953674316,25998295040.0,02:29
#litecoin,1,119.70099639892578,0.2199999988079071,6803272192.0,02:29
#bitcoin,30,7516.14013671875,0.1599999964237213,128340721664.0,02:30
#ethereum,6,595.0440063476562,0.7599999904632568,59428663296.0,02:30
#tron,6,0.059300001710653305,0.27000001072883606,3898863104.0,02:30
#eos,5,13.599699974060059,0.6000000238418579,12187364352.0,02:30
#ripple,1,0.6616119742393494,0.4300000071525574,25962663936.0,02:30
#bitcoin,66,7515.97998046875,0.25,128337985536.0,02:31
#tron,12,0.059300001710653305,0.27000001072883606,3898863104.0,02:31
#ethereum,12,595.0440063476562,0.7599999904632568,59428663296.0,02:31
#eos,4,13.599699974060059,0.6000000238418579,12187364352.0,02:31
#ripple,3,0.6616119742393494,0.4300000071525574,25962663936.0,02:31
#cardano,1,0.21460899710655212,0.49000000953674316,5564182528.0,02:31
#litecoin,1,119.83200073242188,0.3700000047683716,6810717184.0,02:31
#bitcoin,72,7515.97998046875,0.25,128337985536.0,02:32
#ethereum,15,595.0440063476562,0.7599999904632568,59428663296.0,02:32
#tron,12,0.059300001710653305,0.27000001072883606,3898863104.0,02:32
#ripple,5,0.6616119742393494,0.4300000071525574,25962663936.0,02:32
#eos,5,13.599699974060059,0.6000000238418579,12187364352.0,02:32
#litecoin,2,119.83200073242188,0.3700000047683716,6810717184.0,02:32
#cardano,1,0.21460899710655212,0.49000000953674316,5564182528.0,02:32
#stellar,1,0.29217201471328735,0.07999999821186066,5428576256.0,02:32
#iota,1,1.7345199584960938,1.4299999475479126,4821150720.0,02:32
#bitcoin,35,7515.97998046875,0.25,128337985536.0,02:33
#tron,11,0.059300001710653305,0.27000001072883606,3898863104.0,02:33
#ethereum,10,595.0440063476562,0.7599999904632568,59428663296.0,02:33
#ripple,4,0.6616119742393494,0.4300000071525574,25962663936.0,02:33
#eos,4,13.599699974060059,0.6000000238418579,12187364352.0,02:33
#stellar,1,0.29217201471328735,0.07999999821186066,5428576256.0,02:33
#litecoin,1,119.83200073242188,0.3700000047683716,6810717184.0,02:33
#iota,1,1.7345199584960938,1.4299999475479126,4821150720.0,02:33
#bitcoin,29,7515.97998046875,0.25,128337985536.0,02:34
#tron,13,0.059300001710653305,0.27000001072883606,3898863104.0,02:34
#ethereum,9,595.0440063476562,0.7599999904632568,59428663296.0,02:34
#eos,2,13.599699974060059,0.6000000238418579,12187364352.0,02:34
#ripple,1,0.6616119742393494,0.4300000071525574,25962663936.0,02:34
#stellar,1,0.29217201471328735,0.07999999821186066,5428576256.0,02:34
#bitcoin,28,7515.97998046875,0.25,128337985536.0,02:35
#tron,14,0.05931689962744713,0.3400000035762787,3899974144.0,02:35
#ethereum,12,594.9290161132812,0.800000011920929,59417178112.0,02:35
#eos,3,13.58329963684082,0.550000011920929,12172667904.0,02:35
#ripple,1,0.6614559888839722,0.4099999964237213,25956542464.0,02:35
#stellar,1,0.29211699962615967,0.07000000029802322,5427554304.0,02:35
#bitcoin,30,7512.2099609375,0.20000000298023224,128273612800.0,02:36
#tron,16,0.05931689962744713,0.3400000035762787,3899974144.0,02:36
#ethereum,7,594.9290161132812,0.800000011920929,59417178112.0,02:36
#ripple,4,0.6614559888839722,0.4099999964237213,25956542464.0,02:36
#eos,4,13.58329963684082,0.550000011920929,12172667904.0,02:36
#cardano,1,0.21450300514698029,0.47999998927116394,5561434624.0,02:36
#iota,1,1.7332299947738647,1.4199999570846558,4817565184.0,02:36
#stellar,1,0.29211699962615967,0.07000000029802322,5427554304.0,02:36
#litecoin,1,119.70500183105469,0.23000000417232513,6803499520.0,02:36
#bitcoin,33,7512.2099609375,0.20000000298023224,128273612800.0,02:38
#ethereum,7,594.9290161132812,0.800000011920929,59417178112.0,02:38
#tron,5,0.05931689962744713,0.3400000035762787,3899974144.0,02:38
#ripple,5,0.6614559888839722,0.4099999964237213,25956542464.0,02:38
#stellar,2,0.29211699962615967,0.07000000029802322,5427554304.0,02:38
#eos,1,13.58329963684082,0.550000011920929,12172667904.0,02:38
#iota,1,1.7332299947738647,1.4199999570846558,4817565184.0,02:38
#litecoin,1,119.70500183105469,0.23000000417232513,6803499520.0,02:38
#bitcoin,35,7512.2099609375,0.20000000298023224,128273612800.0,02:39
#ethereum,12,594.9290161132812,0.800000011920929,59417178112.0,02:39
#tron,6,0.05931689962744713,0.3400000035762787,3899974144.0,02:39
#ripple,4,0.6614559888839722,0.4099999964237213,25956542464.0,02:39
#eos,3,13.58329963684082,0.550000011920929,12172667904.0,02:39
#cardano,1,0.21450300514698029,0.47999998927116394,5561434624.0,02:39
#litecoin,1,119.70500183105469,0.23000000417232513,6803499520.0,02:39
#iota,1,1.7332299947738647,1.4199999570846558,4817565184.0,02:39
#bitcoin,35,7512.2099609375,0.20000000298023224,128273612800.0,02:40
#ethereum,13,594.9290161132812,0.800000011920929,59417178112.0,02:40
#tron,9,0.05931689962744713,0.3400000035762787,3899974144.0,02:40
#eos,4,13.58329963684082,0.550000011920929,12172667904.0,02:40
#cardano,2,0.21450300514698029,0.47999998927116394,5561434624.0,02:40
#ripple,2,0.6614559888839722,0.4099999964237213,25956542464.0,02:40
#litecoin,2,119.70500183105469,0.23000000417232513,6803499520.0,02:40
#bitcoin,33,7512.2099609375,0.20000000298023224,128273612800.0,02:41
#ethereum,10,594.68701171875,0.6800000071525574,59393175552.0,02:41
#tron,8,0.059209100902080536,0.14000000059604645,3892886528.0,02:41
#litecoin,3,119.50199890136719,0.03999999910593033,6791988736.0,02:41
#eos,2,13.562199592590332,0.41999998688697815,12153758720.0,02:41
#cardano,1,0.21439599990844727,0.4099999964237213,5558660096.0,02:41
#bitcoin,26,7507.60986328125,0.17000000178813934,128195723264.0,02:42
#ethereum,4,594.68701171875,0.6800000071525574,59393175552.0,02:42
#tron,4,0.059209100902080536,0.14000000059604645,3892886528.0,02:42
#litecoin,2,119.50199890136719,0.03999999910593033,6791988736.0,02:42
#ripple,1,0.6603630185127258,0.2800000011920929,25913651200.0,02:42
#eos,1,13.562199592590332,0.41999998688697815,12153758720.0,02:42
#cardano,1,0.21439599990844727,0.4099999964237213,5558660096.0,02:42
#bitcoin,27,7507.60986328125,0.17000000178813934,128195723264.0,02:43
#ripple,4,0.6603630185127258,0.2800000011920929,25913651200.0,02:43
#ethereum,2,594.68701171875,0.6800000071525574,59393175552.0,02:43
#tron,2,0.059209100902080536,0.14000000059604645,3892886528.0,02:43
#cardano,1,0.21439599990844727,0.4099999964237213,5558660096.0,02:43
#bitcoin,35,7507.60986328125,0.17000000178813934,128195723264.0,02:44
#ethereum,9,594.68701171875,0.6800000071525574,59393175552.0,02:44
#ripple,3,0.6603630185127258,0.2800000011920929,25913651200.0,02:44
#tron,3,0.059209100902080536,0.14000000059604645,3892886528.0,02:44
#eos,1,13.562199592590332,0.41999998688697815,12153758720.0,02:44
#stellar,1,0.2922219932079315,0.07999999821186066,5429506560.0,02:44
#iota,1,1.7310199737548828,1.159999966621399,4811422720.0,02:44
#bitcoin,34,7507.60986328125,0.17000000178813934,128195723264.0,02:45
#ethereum,7,594.072998046875,0.5799999833106995,59331854336.0,02:45
#eos,4,13.56149959564209,0.33000001311302185,12153131008.0,02:45
#cardano,3,0.21404999494552612,0.2199999988079071,5549689344.0,02:45
#iota,3,1.7322399616241455,1.1699999570846558,4814813696.0,02:45
#tron,2,0.05917759984731674,0.07999999821186066,3890815488.0,02:45
#ripple,2,0.6604700088500977,0.11999999731779099,25917849600.0,02:45
#stellar,1,0.29221799969673157,0.019999999552965164,5429432320.0,02:45
#bitcoin,30,7507.47998046875,0.14000000059604645,128193503232.0,02:46
#ethereum,8,594.072998046875,0.5799999833106995,59331854336.0,02:46
#eos,6,13.56149959564209,0.33000001311302185,12153131008.0,02:46
#tron,6,0.05917759984731674,0.07999999821186066,3890815488.0,02:46
#ripple,5,0.6604700088500977,0.11999999731779099,25917849600.0,02:46
#cardano,5,0.21404999494552612,0.2199999988079071,5549689344.0,02:46
#iota,2,1.7322399616241455,1.1699999570846558,4814813696.0,02:46
#litecoin,2,119.27400207519531,-0.25,6779030016.0,02:46
#bitcoin,24,7507.47998046875,0.14000000059604645,128193503232.0,02:47
#ethereum,9,594.072998046875,0.5799999833106995,59331854336.0,02:47
#tron,9,0.05917759984731674,0.07999999821186066,3890815488.0,02:47
#eos,4,13.56149959564209,0.33000001311302185,12153131008.0,02:47
#ripple,3,0.6604700088500977,0.11999999731779099,25917849600.0,02:47
#litecoin,3,119.27400207519531,-0.25,6779030016.0,02:47
#cardano,2,0.21404999494552612,0.2199999988079071,5549689344.0,02:47
#bitcoin,31,7507.47998046875,0.14000000059604645,128193503232.0,02:48
#tron,9,0.05917759984731674,0.07999999821186066,3890815488.0,02:48
#ethereum,9,594.072998046875,0.5799999833106995,59331854336.0,02:48
#eos,3,13.56149959564209,0.33000001311302185,12153131008.0,02:48
#litecoin,2,119.27400207519531,-0.25,6779030016.0,02:48
#ripple,1,0.6604700088500977,0.11999999731779099,25917849600.0,02:48
#bitcoin,29,7507.47998046875,0.14000000059604645,128193503232.0,02:50
#ethereum,13,594.072998046875,0.5799999833106995,59331854336.0,02:50
#eos,6,13.56149959564209,0.33000001311302185,12153131008.0,02:50
#tron,5,0.05917759984731674,0.07999999821186066,3890815488.0,02:50
#ripple,4,0.6604700088500977,0.11999999731779099,25917849600.0,02:50
#iota,1,1.7322399616241455,1.1699999570846558,4814813696.0,02:50
#litecoin,1,119.27400207519531,-0.25,6779030016.0,02:50
#bitcoin,32,7507.47998046875,0.14000000059604645,128193503232.0,02:51
#ethereum,16,594.2979736328125,0.550000011920929,59354324992.0,02:51
#tron,11,0.059007201343774796,-0.1599999964237213,3879611904.0,02:51
#eos,7,13.561100006103516,0.33000001311302185,12152772608.0,02:51
#ripple,5,0.6613439917564392,0.23999999463558197,25952147456.0,02:51
#litecoin,2,119.68599700927734,0.09000000357627869,6802446336.0,02:51
#bitcoin,32,7506.89013671875,0.11999999731779099,128183427072.0,02:52
#tron,16,0.059007201343774796,-0.1599999964237213,3879611904.0,02:52
#ethereum,16,594.2979736328125,0.550000011920929,59354324992.0,02:52
#ripple,5,0.6613439917564392,0.23999999463558197,25952147456.0,02:52
#eos,5,13.561100006103516,0.33000001311302185,12152772608.0,02:52
#litecoin,2,119.68599700927734,0.09000000357627869,6802446336.0,02:52
#bitcoin,21,7506.89013671875,0.11999999731779099,128183427072.0,02:53
#tron,15,0.059007201343774796,-0.1599999964237213,3879611904.0,02:53
#ethereum,10,594.2979736328125,0.550000011920929,59354324992.0,02:53
#eos,3,13.561100006103516,0.33000001311302185,12152772608.0,02:53
#ripple,1,0.6613439917564392,0.23999999463558197,25952147456.0,02:53
#bitcoin,22,7506.89013671875,0.11999999731779099,128183427072.0,02:54
#tron,13,0.059007201343774796,-0.1599999964237213,3879611904.0,02:54
#ethereum,9,594.2979736328125,0.550000011920929,59354324992.0,02:54
#ripple,2,0.6613439917564392,0.23999999463558197,25952147456.0,02:54
#eos,2,13.561100006103516,0.33000001311302185,12152772608.0,02:54
#bitcoin,26,7506.89013671875,0.11999999731779099,128183427072.0,02:55
#ethereum,12,594.6859741210938,0.4699999988079071,59393073152.0,02:55
#tron,8,0.05919700115919113,0.05999999865889549,3892090880.0,02:55
#ripple,2,0.661083996295929,0.029999999329447746,25941944320.0,02:55
#eos,1,13.551600456237793,0.07000000029802322,12144259072.0,02:55
#bitcoin,33,7506.669921875,0.10999999940395355,128179666944.0,02:56
#ethereum,14,594.6859741210938,0.4699999988079071,59393073152.0,02:56
#tron,8,0.05919700115919113,0.05999999865889549,3892090880.0,02:56
#ripple,2,0.661083996295929,0.029999999329447746,25941944320.0,02:56
#bitcoin,30,7506.669921875,0.10999999940395355,128179666944.0,02:57
#ethereum,10,594.6859741210938,0.4699999988079071,59393073152.0,02:57
#tron,9,0.05919700115919113,0.05999999865889549,3892090880.0,02:57
#ripple,3,0.661083996295929,0.029999999329447746,25941944320.0,02:57
#litecoin,2,119.59100341796875,-0.07000000029802322,6797046784.0,02:57
#iota,1,1.7310899496078491,0.5299999713897705,4811617280.0,02:57
#bitcoin,17,7506.669921875,0.10999999940395355,128179666944.0,02:58
#tron,8,0.05919700115919113,0.05999999865889549,3892090880.0,02:58
#ethereum,6,594.6859741210938,0.4699999988079071,59393073152.0,02:58
#ripple,4,0.661083996295929,0.029999999329447746,25941944320.0,02:58
#eos,2,13.551600456237793,0.07000000029802322,12144259072.0,02:58
#litecoin,2,119.59100341796875,-0.07000000029802322,6797046784.0,02:58
